id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36934884,Home in Newark · ★4.75 · 1 bedroom · 1 bath,36265155,Yoko,,Central,40.72765,-74.17898,Entire home/apt,65,7,60,2022-06-25,1.11,4,87,0,
37906338,Rental unit in Newark · Studio · 1 bed · 1 bath,79744902,Tamara,,Central,40.74996,-74.18056,Entire home/apt,71,20,1,2022-10-24,0.07,1,87,0,
38132565,Rental unit in Newark · ★4.67 · 3 bedrooms · 3 beds · 2 baths,184311216,Michael,,South,40.71553,-74.21183,Private room,76,1,15,2023-12-30,0.29,1,339,4,
38390592,Guesthouse in Newark · ★4.90 · 1 bedroom · 1 bed · 1 bath,79153497,Natalie,,East,40.7218,-74.151,Entire home/apt,155,4,20,2023-12-26,0.47,9,88,8,
38398591,Guesthouse in Hillside · ★4.68 · Studio · 1 bed · 1 private bath,291712041,Tania,,South,40.7023,-74.21358,Private room,65,1,31,2020-03-08,0.60,1,358,0,
38555241,Home in Newark · ★4.97 · 6 bedrooms · 7 beds · 3 baths,294177762,Dan,,Central,40.7546,-74.18978,Entire home/apt,508,3,30,2023-12-18,2.17,1,115,24,
39022631,Condo in Newark · ★4.62 · 2 bedrooms · 3 beds · 1 bath,299033492,Orin,,East,40.7338,-74.16832,Entire home/apt,153,3,58,2023-12-11,1.19,1,87,18,
39058236,Rental unit in Newark · ★4.77 · 2 bedrooms · 2 beds · 1 bath,77103759,Shad,,South,40.70908,-74.21399,Entire home/apt,105,1,220,2023-12-27,4.28,6,356,65,
39279849,Home in Newark · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,212693162,Kingsley,,Central,40.72762,-74.18,Private room,95,1,89,2023-12-10,1.74,36,178,5,
39354393,Vacation home in Newark · ★5.0 · 2 bedrooms · 3 beds · 1 bath,6987357,Dwight,,West,40.73878,-74.24168,Entire home/apt,193,2,3,2023-09-02,0.56,1,360,3,
39488672,Home in Newark · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,212693162,Kingsley,,West,40.74159,-74.19344,Private room,106,2,120,2023-11-24,2.36,36,365,6,
39579768,Home in Newark · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,304033736,Aderemi,,South,40.72595,-74.21582,Private room,150,1,12,2022-09-11,0.24,2,364,0,
39646853,Home in Newark · ★4.40 · 1 bedroom · 1 bed · 1 private bath,36265155,Yoko,,Central,40.72791,-74.18098,Private room,45,7,5,2023-10-27,0.10,4,89,3,
39647420,Home in Newark · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,36265155,Yoko,,Central,40.72839,-74.17872,Private room,40,7,18,2023-10-07,0.36,4,61,3,
39653025,Townhouse in Newark · ★4.84 · 1 bedroom · 3 beds · 2 baths,27543513,Live In Luxury Homes,,East,40.73067,-74.1597,Entire home/apt,170,3,57,2023-05-29,1.12,1,53,6,
39716896,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,304033736,Aderemi,,South,40.72712,-74.21466,Private room,150,1,1,2022-05-24,0.05,2,364,0,
39790528,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,236445359,Edinea,,East,40.72455,-74.16838,Private room,50,2,4,2020-04-01,0.08,2,117,0,
39815224,Home in Newark · ★4.80 · Studio · 1 bed · 2 shared baths,212693162,Kingsley,,Central,40.74712,-74.18908,Private room,76,1,104,2023-09-07,2.07,36,363,4,
39952037,Rental unit in Newark · ★4.66 · 2 bedrooms · 2 beds · 1 bath,152973554,Evelyn,,South,40.71529,-74.21063,Entire home/apt,121,1,199,2023-11-26,3.95,8,257,37,
39952477,Rental unit in Newark · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,152973554,Evelyn,,South,40.71517,-74.20981,Private room,50,1,43,2023-12-10,0.90,8,263,2,
39952614,Rental unit in Newark · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,152973554,Evelyn,,South,40.71461,-74.20989,Private room,50,1,35,2023-12-09,0.71,8,257,4,
40181648,Home in Newark · ★4.91 · 7 bedrooms · 7 beds · 4 baths,73456197,Ray,,East,40.72006,-74.15244,Entire home/apt,402,1,33,2023-10-22,0.69,6,301,6,
40212633,Guest suite in Newark · ★5.0 · Studio · 1 bed · 1 bath,21662783,T. Anna,,South,40.70614,-74.20596,Entire home/apt,51,60,8,2023-11-07,0.16,4,363,2,
40213287,Guest suite in Newark · ★4.50 · 1 bedroom · 1 bed · 1 bath,21662783,T. Anna,,South,40.707,-74.20604,Entire home/apt,118,60,4,2023-11-16,0.08,4,266,2,
40340337,Home in Newark · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75837,-74.1884,Private room,35,90,5,2023-05-01,0.12,65,90,1,
40387815,Rental unit in Newark · ★4.94 · 2 bedrooms · 4 beds · 1 bath,89415365,Luciene,,East,40.73699,-74.13401,Entire home/apt,124,1,154,2023-12-28,3.10,4,325,57,
40472950,Home in Newark · ★4.61 · Studio · 1 bed · 2 shared baths,212693162,Kingsley,,Central,40.7472,-74.18954,Private room,111,1,95,2023-12-30,1.99,36,364,3,
40595531,Rental unit in Newark · ★4.79 · 1 bedroom · 3 beds · 1 bath,314532964,Perose,,Central,40.73296,-74.17449,Entire home/apt,218,1,105,2023-10-21,2.13,13,212,13,
40596506,Rental unit in Newark · ★4.74 · 3 bedrooms · 3 beds · 1 bath,152973554,Evelyn,,South,40.7154,-74.21014,Entire home/apt,139,1,149,2023-12-23,3.01,8,0,40,
40638531,Rental unit in Newark · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,152973554,Evelyn,,South,40.71383,-74.21048,Private room,60,1,89,2023-11-01,1.80,8,258,4,
40639933,Rental unit in Newark · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,152973554,Evelyn,,South,40.71537,-74.21072,Private room,60,1,74,2023-11-06,1.50,8,258,3,
40641950,Rental unit in Newark · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,152973554,Evelyn,,South,40.71363,-74.20889,Private room,60,1,98,2023-11-23,2.02,8,258,5,
40649798,Home in Newark · ★4.69 · 1 bedroom · 1 shared bath,212693162,Kingsley,,Central,40.72716,-74.18069,Private room,105,1,55,2023-09-25,1.11,36,361,9,
40886197,Rental unit in Newark · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,118893084,Abdulla,,West,40.74707,-74.19609,Private room,47,2,43,2023-12-10,0.88,2,6,22,
41636790,Home in Newark · ★4.79 · 1 bedroom · 2 beds · 1 shared bath,219943978,Gem,,North,40.77632,-74.16234,Private room,37,1,81,2022-11-01,1.70,5,1,0,
41657198,Rental unit in Newark · ★4.30 · 3 bedrooms · 4 beds · 1 bath,79153497,Natalie,,East,40.72686,-74.15066,Entire home/apt,174,5,10,2023-07-03,0.29,9,0,4,
41666678,Home in Newark · ★3.80 · 1 bedroom · 1 bed · 1 private bath,328804258,Franklyn,,West,40.74848,-74.20688,Private room,60,3,5,2023-11-26,0.13,8,169,2,
42021418,Rental unit in Newark · ★4.92 · 1 bedroom · 2 beds · 1 private bath,145784139,Walden,,West,40.74306,-74.23451,Private room,129,3,37,2022-11-20,1.68,1,62,0,
42134046,Rental unit in Newark · ★4.84 · 1 bedroom · 2 beds · 1 bath,334292454,Marlene,,North,40.77103,-74.16208,Entire home/apt,69,1,98,2023-12-12,2.80,1,167,31,
42207026,Home in Newark · ★3.33 · 1 bedroom · 1 bed · 1 shared bath,212693162,Kingsley,,Central,40.74669,-74.18737,Private room,99,3,3,2023-09-09,0.56,36,364,3,
42405386,Rental unit in Newark · ★4.61 · 1 bedroom · 1 bed · 1 bath,48869670,Andres,,East,40.73194,-74.16258,Entire home/apt,95,6,23,2023-12-14,0.92,6,175,13,
42520266,Rental unit in Newark · ★4.90 · 1 bedroom · 1 bed · 1 bath,338687664,Shaun,,North,40.77219,-74.16952,Entire home/apt,112,1,68,2023-12-12,1.65,7,179,16,
42532709,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,338765722,Mark,,North,40.7735,-74.17944,Private room,45,1,0,,,1,350,0,
42565920,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,212693162,Kingsley,,Central,40.74609,-74.18875,Private room,74,1,27,2023-11-25,0.58,36,361,1,
42610700,Rental unit in Newark · 2 bedrooms · 1 bed · 1.5 shared baths,339442282,Idrissa,,West,40.73914357636018,-74.20582093298435,Private room,55,1,2,2022-09-25,0.11,1,364,0,
42711222,Home in Newark · ★3.20 · 9 bedrooms · 10 beds · 3 baths,11461632,Ryan,,South,40.70657,-74.2066,Entire home/apt,371,3,5,2023-05-26,0.11,1,0,3,
42793193,Condo in Newark · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,212082180,David,,East,40.73181,-74.14444,Private room,54,1,41,2023-12-17,0.89,2,172,17,
42794195,Condo in Newark · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,212082180,David,,East,40.73278,-74.14425,Private room,43,1,23,2023-12-16,0.50,2,0,7,
42841625,Rental unit in Newark · ★4.79 · 3 bedrooms · 5 beds · 1 bath,313129563,Joe,,Central,40.72957,-74.19859,Entire home/apt,238,2,193,2023-12-22,4.82,17,173,41,
42864778,Rental unit in Newark · ★4.53 · 1 bedroom · 1 bed · 1 private bath,341329541,Marcilene,,South,40.68787,-74.20022,Private room,86,1,101,2023-12-12,2.19,20,82,22,
42865099,Rental unit in Newark · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68842,-74.19856,Private room,56,1,138,2023-07-14,2.99,20,60,25,
42865385,Rental unit in Newark · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68711,-74.19967,Private room,56,1,51,2023-12-09,1.11,20,32,39,
42869903,Rental unit in Newark · ★4.13 · 4 bedrooms · 4 beds · 2 baths,24815236,Mario,,West,40.74382,-74.21929,Entire home/apt,134,7,8,2023-12-03,0.66,27,329,8,
42875115,Rental unit in Newark · ★4.20 · Studio · 1 bed · 1 bath,111560778,Allan,,Central,40.73309,-74.17386,Entire home/apt,55,28,5,2023-11-21,0.68,2,169,5,
42894634,Rental unit in Newark · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68873,-74.19871,Private room,52,1,57,2023-07-15,1.27,20,360,3,
42894836,Rental unit in Newark · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68926,-74.19829,Private room,53,1,72,2023-11-29,1.60,20,363,20,
42951218,Rental unit in Newark · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,341965845,Rosa Adelia,,South,40.68735,-74.19875,Private room,61,1,162,2023-12-26,3.81,6,339,86,
42951960,Rental unit in Newark · ★4.88 · 1 bedroom · 1 shared bath,341965845,Rosa Adelia,,South,40.68923,-74.19975,Private room,61,1,147,2023-12-28,3.46,6,359,61,
42952051,Rental unit in Newark · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,341965845,Rosa Adelia,,South,40.68844,-74.19851,Private room,61,1,382,2023-12-28,8.34,6,355,136,
42952269,Rental unit in Newark · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,341965845,Rosa Adelia,,South,40.68791,-74.19826,Private room,70,1,271,2023-12-23,6.02,6,357,83,
42952334,Rental unit in Newark · ★4.89 · 1 bedroom · 2 beds · 1 private bath,341965845,Rosa Adelia,,South,40.68752,-74.19856,Private room,60,1,268,2023-12-27,6.38,6,0,104,
42952463,Rental unit in Newark · ★4.83 · 2 bedrooms · 3 beds · 1 bath,341965845,Rosa Adelia,,South,40.68857,-74.20017,Entire home/apt,106,1,58,2023-10-20,1.36,6,0,16,
43035649,Rental unit in Newark · 1 bedroom · 2 beds · 1 shared bath,20939841,Krissy,,West,40.74444,-74.20052,Private room,90,7,0,,,2,76,0,
43109131,Home in Newark · ★4.29 · 1 bedroom · 1 bed · 1 bath,73860334,Anna,,South,40.70974,-74.20985,Private room,81,2,65,2023-12-07,1.43,4,85,21,
43132649,Home in Newark · ★4.76 · 1 bedroom · 3 beds · 1 shared bath,219943978,Gem,,North,40.77773,-74.16151,Private room,38,1,76,2022-12-11,1.69,5,11,0,
43326190,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,344226106,Jaheed,,West,40.7375,-74.21021,Private room,118,1,3,2023-09-22,0.70,2,362,3,
43413431,Home in Newark · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,219943978,Gem,,North,40.77672,-74.16163,Private room,33,1,45,2022-12-02,1.03,5,11,0,
43455719,Rental unit in Newark · ★4.84 · 2 bedrooms · 4 beds · 1 bath,238501905,Ruy,,East,40.733395,-74.163422,Entire home/apt,129,1,132,2023-12-14,4.13,6,303,36,
43476309,Rental unit in Newark · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68789,-74.19861,Private room,48,1,78,2023-12-01,1.77,20,82,12,
43476710,Rental unit in Newark · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,341329541,Marcilene,,South,40.68757,-74.19983,Private room,49,1,77,2023-12-05,1.75,20,58,33,
43505164,Rental unit in Newark · ★4.61 · 1 bedroom · 3 beds · 1 bath,247824262,Yuki Mark,,East,40.72952,-74.16047,Entire home/apt,70,1,149,2023-11-27,3.40,8,178,42,
43742507,Rental unit in Newark · ★4.80 · 3 bedrooms · 3 beds · 2 baths,129771143,Ayoola,,West,40.74318,-74.22001,Entire home/apt,200,2,5,2023-04-07,0.13,1,363,2,
43757168,Home in Newark · ★4.98 · 1 bedroom · 1 bed · 1 private bath,306914385,Posh,,South,40.71064,-74.21083,Private room,45,3,52,2023-05-09,1.28,3,243,20,
43827512,Rental unit in Newark · ★4.29 · 2 bedrooms · 2 beds · 1 bath,24815236,Mario,,West,40.74029,-74.22682,Entire home/apt,664,7,7,2022-11-13,0.22,27,361,0,
44026229,Townhouse in Newark · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,73284268,Rob,,West,40.74025,-74.20438,Private room,108,1,22,2023-09-25,0.71,3,268,3,
44074637,Rental unit in Newark · ★4.76 · 2 bedrooms · 2 beds · 1 bath,353453114,Zee,,West,40.74804,-74.23475,Entire home/apt,138,2,54,2023-12-26,1.37,8,363,26,
44180859,Rental unit in Newark · ★3.44 · 1 bedroom · 1 bed · 1.5 baths,355277870,Zola,,South,40.7167,-74.20228,Private room,65,1,16,2022-10-02,0.39,3,333,0,
44181014,Rental unit in Newark · ★3.58 · 1 bedroom · 1 bed · 1 shared bath,355277870,Zola,,South,40.71566,-74.20243,Private room,60,1,19,2023-05-27,0.46,3,333,2,
44190204,Home in Newark · 1 bedroom · 1 bed · 1 private bath,355929975,King,,South,40.70934,-74.20217,Private room,50,30,0,,,1,0,0,
44229150,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,344226106,Jaheed,,West,40.740799436883485,-74.20901371409498,Private room,123,1,1,2023-09-10,0.26,2,266,1,
44578453,Rental unit in Newark · ★4.92 · 1 bedroom · 3 beds · 1 bath,186328264,Said & Sue-Ann,,Central,40.7326,-74.17468,Entire home/apt,187,3,126,2023-12-14,3.23,7,350,34,
44661832,Rental unit in Newark · ★4.75 · 1 bedroom · 4 beds · 1 shared bath,170969137,Faria,,East,40.73233,-74.14826,Shared room,64,1,48,2023-12-12,1.16,2,364,15,
44788816,Home in Newark · ★4.67 · 3 bedrooms · 3 beds · 1 bath,268365713,Hassan,,South,40.71492,-74.2132,Entire home/apt,245,1,18,2023-08-25,1.20,3,279,12,
45053229,Home in Newark · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,52659070,Adrienne,,Central,40.7573,-74.18928,Private room,35,90,9,2023-08-12,0.23,65,364,1,
45053462,Home in Newark · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75683,-74.18788,Private room,30,90,10,2023-01-15,0.30,65,363,1,
45084609,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,172508456,Dexter,,North,40.7648,-74.17476,Private room,42,31,5,2022-12-10,0.14,6,173,0,
45100268,Rental unit in Newark · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74201,-74.16928,Entire home/apt,186,3,1,2023-04-30,0.12,19,119,1,
45100272,Rental unit in Newark · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74163,-74.16918,Entire home/apt,186,3,2,2023-10-01,0.24,19,116,2,
45100279,Rental unit in Newark · ★4.22 · 2 bedrooms · 2 beds · 1 bath,348281346,Kislak,,Central,40.74211,-74.16923,Entire home/apt,226,3,9,2023-09-05,0.30,19,118,8,
45100288,Rental unit in Newark · ★4.0 · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74022,-74.16905,Entire home/apt,206,3,4,2023-09-22,0.16,19,117,3,
45100297,Rental unit in Newark · ★4.62 · 2 bedrooms · 3 beds · 2 baths,348281346,Kislak,,Central,40.74169,-74.17034,Entire home/apt,256,3,13,2023-12-05,0.45,19,116,11,
45297645,Home in Newark · 1 bedroom · 1 bath,328804258,Franklyn,,West,40.74705,-74.20538,Private room,55,3,2,2023-11-13,1.05,8,363,2,
45311859,Home in Newark · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75777,-74.18877,Private room,29,90,13,2023-10-25,0.34,65,365,2,
45359710,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75593,-74.18904,Private room,40,90,2,2022-05-15,0.05,65,365,0,
45385239,Home in Newark · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,108860009,River,,North,40.7758,-74.16494,Private room,40,2,46,2023-12-06,1.26,2,174,19,
45423927,Home in Newark · ★4.84 · 3 bedrooms · 4 beds · 1.5 baths,252640784,Michael,,South,40.70731735229492,-74.20735931396484,Entire home/apt,171,2,67,2023-12-28,3.93,1,0,51,
45454874,Home in Newark · ★4.89 · 3 bedrooms · 3 beds · 2 baths,73456197,Ray,,East,40.72052,-74.15363,Entire home/apt,194,1,19,2023-11-03,0.49,6,77,5,
45455109,Home in Newark · ★4.90 · 3 bedrooms · 3 beds · 2 baths,73456197,Ray,,East,40.72132,-74.15395,Entire home/apt,194,1,77,2023-10-18,1.93,6,77,14,
45599380,Townhouse in Newark · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,73284268,Rob,,Central,40.73919,-74.20364,Private room,119,1,21,2023-11-14,0.64,3,362,8,
45652060,Rental unit in Newark · ★4.81 · 2 bedrooms · 4 beds · 1 bath,238501905,Ruy,,East,40.733395,-74.163422,Entire home/apt,130,1,162,2023-12-25,4.18,6,322,63,
45653958,Home in Newark · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,88327797,Kevin,,South,40.70383,-74.21163,Private room,52,2,18,2023-11-26,0.46,7,364,8,
45656308,Home in Newark · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,88327797,Kevin,,South,40.70348,-74.21197,Private room,42,8,18,2023-12-14,0.48,7,260,7,
45672143,Home in Newark · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,370008282,Yomi,,Central,40.74682,-74.18895,Private room,47,1,136,2023-07-12,3.46,23,167,7,
45673181,Home in Newark · ★4.45 · 1 bedroom · 1 shared bath,370008282,Yomi,,Central,40.74625,-74.18855,Private room,50,1,114,2023-01-02,2.96,23,177,1,
45674080,Home in Newark · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,370008282,Yomi,,Central,40.74733,-74.18869,Private room,52,1,98,2023-12-16,2.51,23,179,36,
45674099,Home in Newark · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,370008282,Yomi,,Central,40.74682,-74.1889,Private room,51,1,29,2023-12-21,0.74,23,179,8,
45688081,Home in Newark · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,370008282,Yomi,,Central,40.74778,-74.18748,Private room,58,1,29,2023-09-11,1.18,23,178,12,
45723168,Home in Newark · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,370008282,Yomi,,Central,40.74688,-74.18837,Private room,53,1,89,2023-12-25,2.27,23,178,13,
45816945,Camper/RV in Newark · ★4.33 · 5 beds · 1 bath,371442386,Syl,,North,40.78106,-74.15684,Entire home/apt,61,1,12,2022-08-02,0.31,2,57,0,
45841444,Rental unit in Newark · ★4.80 · 1 bedroom · 1 bed · 1 bath,24815236,Mario,,West,40.74501,-74.19839,Entire home/apt,57,7,10,2021-12-28,0.30,27,339,0,
45926390,Home in Newark · ★4.78 · 1 bedroom · 3 beds · 1 shared bath,219943978,Gem,,North,40.77814,-74.1624,Private room,38,1,18,2022-12-29,0.63,5,0,0,
46039232,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75651,-74.18751,Private room,30,90,0,,,65,279,0,
46107887,Rental unit in Newark · ★4.84 · 3 bedrooms · 5 beds · 1 bath,353453114,Zee,,West,40.74823,-74.23467,Entire home/apt,204,2,67,2023-12-30,1.79,8,358,16,
46121463,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.7579,-74.18869,Private room,35,90,9,2023-01-15,0.24,65,365,2,
46122836,Rental unit in Newark · ★4.64 · 1 bedroom · 4 beds · 1 shared bath,170969137,Faria,,East,40.73188,-74.14964,Shared room,57,1,13,2023-11-09,0.34,2,0,2,
46240032,Rental unit in Newark · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,16442774,Kervin,,Central,40.73362,-74.1995,Private room,59,1,93,2023-12-22,2.42,1,89,48,
46282215,Rental unit in Newark · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,347646634,Marian,,Central,40.74742,-74.18916,Private room,60,1,75,2023-11-17,2.05,9,362,12,
46282974,Rental unit in Newark · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,347646634,Marian,,Central,40.74721,-74.18847,Private room,60,1,51,2023-12-29,1.35,9,355,14,
46560808,Home in Newark · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75686,-74.18712,Private room,31,90,7,2023-03-02,0.25,65,365,2,
46562488,Home in South Orange · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,158765025,Kadeem,,West,40.73782,-74.25016,Private room,44,2,95,2023-11-27,2.53,1,78,35,
46725519,Rental unit in Newark · ★4.60 · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74103,-74.16923,Entire home/apt,166,3,5,2023-12-28,0.67,19,113,5,
46725564,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,348281346,Kislak,,Central,40.74161,-74.16939,Entire home/apt,176,3,1,2023-05-01,0.12,19,116,1,
46725576,Rental unit in Newark · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74032,-74.17069,Entire home/apt,206,3,1,2023-09-25,0.31,19,118,1,
46725582,Rental unit in Newark · ★3.33 · 2 bedrooms · 3 beds · 1 bath,348281346,Kislak,,Central,40.74227,-74.16934,Entire home/apt,226,3,3,2023-09-04,0.10,19,118,1,
46725595,Rental unit in Newark · ★5.0 · 1 bedroom · 2 beds · 1 bath,348281346,Kislak,,Central,40.74161,-74.17008,Entire home/apt,246,3,3,2023-12-11,0.37,19,364,3,
46725602,Rental unit in Newark · ★4.75 · 2 bedrooms · 2 beds · 1 bath,348281346,Kislak,,Central,40.74184,-74.17,Entire home/apt,246,3,4,2023-05-26,0.45,19,111,4,
46725613,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,348281346,Kislak,,Central,40.74025,-74.16898,Entire home/apt,226,3,0,,,19,115,0,
